row_index,Post ID,Category,llm_label,llm_confidence,llm_tactics,llm_rationale
1032,330,pirated_software,illicit_not_scam,0.8,,"Post promotes pirated software with no evident manipulation or scam tactics in replies, just neutral or questioning comments."
1033,569,pirated_software,illicit_not_scam,0.8,,Selling pirated software (gift card) with no evident manipulation or scam indicators in the conversation.
1034,615,pirated_software,illicit_not_scam,0.8,,"Pirated software offered and discussed with no signs of manipulation or scam tactics, just technical issues reported by users."
1035,619,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no signs of manipulation or complaints indicating scam behavior.
1036,627,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no signs of manipulation or complaints indicating scam behavior.
1037,632,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software usage with no evident manipulation or scam tactics present.
1038,643,pirated_software,illicit_not_scam,0.8,,Discussion about pirated software with no manipulation tactics or scam indicators present in the thread.
1039,694,pirated_software,illicit_not_scam,0.8,,Offering a pirated modding course with no evident manipulation or scam indicators in the conversation.
1040,707,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1041,709,pirated_software,illicit_not_scam,0.8,,"Pirated software offered with no signs of manipulation or scam tactics, just requests for a tutorial."
1042,2315,pirated_software,illicit_not_scam,0.9,,Pirated software offered and requested with no signs of manipulation or scam tactics in the conversation.
1043,2362,pirated_software,illicit_not_scam,0.8,,Advertising pirated software with no manipulation tactics or scam indicators present in the thread.
1044,2373,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software with no evident manipulation or scam tactics, just user requests and feedback on mods."
1045,2393,pirated_software,illicit_not_scam,0.9,,Pirated software offered with download link and no signs of manipulation or scam tactics in replies.
1046,2395,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no evident manipulation tactics or complaints indicating scam or pressure.
1047,12367,pirated_software,illicit_not_scam,0.9,,Offers pirated premium courses with download links and no evident manipulation or scam tactics present.
1048,12392,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evident manipulation or scam indicators, consistent with illicit but delivered transactions."
1049,12454,pirated_software,illicit_not_scam,0.9,,Post advertises pirated software with no evident manipulation or scam indicators in the thread.
1050,12456,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and no manipulation tactics or scam indicators are present in the thread.
1051,12459,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with download links and no evident manipulation or scam indicators in replies.
1052,12461,pirated_software,illicit_not_scam,0.9,authority,Offers pirated training with authority claims but no evidence of manipulation or scam behavior present.
1053,12498,pirated_software,illicit_not_scam,0.9,,"List shares links to proxy services, likely illicit but no manipulation or scam tactics evident in the post."
1054,101,pirated_software,unclear,0.9,,"No clear offer, transaction, or manipulation tactics present; conversation is vague and non-informative."
1055,105,pirated_software,illicit_not_scam,0.9,,"The thread promotes pirated software tools without clear manipulation or scam indicators, and users discuss usage issues without complaints of fraud."
1056,107,pirated_software,illicit_not_scam,0.8,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1057,110,pirated_software,illicit_not_scam,0.8,,Discussion about pirated accounts with no clear manipulation or scam indicators present in the thread.
1058,119,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1059,120,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no evident manipulation tactics or complaints indicating scam or pressure.
1060,121,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam indicators, just normal transaction issues and user complaints."
1061,143,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no clear manipulation or scam indicators; replies show usage issues but no deception or pressure tactics.
1062,146,pirated_software,illicit_not_scam,0.8,urgency,Pirated software offered for free with some urgency but no clear manipulation or scam indicators present.
1063,156,pirated_software,illicit_not_scam,0.8,,Pirated software is offered with no evident manipulation tactics or scam indicators in the conversation.
1064,160,pirated_software,illicit_not_scam,0.9,,"The post advertises an illegal app but warns about scammers, showing no confirmed scam or manipulation tactics."
1065,161,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no signs of manipulation or complaints indicating scam or coercion.
1066,183,pirated_software,illicit_not_scam,0.8,,Post offers pirated software links with no manipulation tactics or scam indicators present in replies.
1067,185,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with no manipulation tactics or scam indicators, and no complaints or warnings in replies."
1068,205,pirated_software,illicit_not_scam,0.8,,"Discussion about pirated software with no clear manipulation or scam indicators, just user questions and feedback."
1069,211,pirated_software,illicit_not_scam,0.8,,The post offers pirated software with no signs of manipulation or scam tactics in replies.
1070,220,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics, users report issues but no confirmed deception."
1071,278,pirated_software,illicit_not_scam,0.8,,The post offers pirated software with no evident manipulation or scam indicators in replies.
1072,279,pirated_software,illicit_not_scam,0.8,,Thread offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1073,280,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in the thread.
1074,318,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software with no evident manipulation or scam tactics present in the thread.
1075,333,pirated_software,illicit_not_scam,0.8,,Post advertises pirated software features with no manipulation tactics or scam indicators present in replies.
